Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
Site,,,,,,                ,,,,,,,
Date,Time,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment
29/10/2012,20.00,0.0,,2,,0.1,,2,,,,,
29/10/2012,21.00,0.0,,2,,0.4,,2,,,,,
29/10/2012,22.00,0.0,,2,,0.3,,2,,,,,
29/10/2012,23.00,-0.1,,2,,0.4,,2,,,,,
30/10/2012,0.00,-0.2,0,2,,0.4,0.2,2,,,#DIV/0!,,
30/10/2012,1.00,-0.2,,2,,0.3,,2,,,,,
30/10/2012,2.00,-0.2,,2,,0.0,,2,,,,,
30/10/2012,3.00,-0.2,,2,,0.1,,2,,,,,
30/10/2012,4.00,-0.2,,2,,0.1,,2,,,,,
30/10/2012,5.00,-0.2,,2,,0.0,,2,,,,,
30/10/2012,6.00,-0.2,,2,,0.1,,2,,,,,
30/10/2012,7.00,0.1,,2,,0.3,,2,,,,,
30/10/2012,8.00,0.1,,2,,0.3,,2,,,,,
30/10/2012,9.00,0.1,,2,,0.2,,2,,,,,
30/10/2012,10.00,0.0,,2,,0.3,,2,,,,,
30/10/2012,11.00,0.1,,2,,0.4,,2,,,,,
30/10/2012,12.00,0.1,,2,,0.4,,2,,,,,
30/10/2012,13.00,0.0,,2,,0.3,,2,,,,,
30/10/2012,14.00,0.1,,2,,0.5,,2,,,,,
30/10/2012,15.00,0.1,,2,,0.3,,2,,,,,
30/10/2012,16.00,0.0,,2,,0.1,,2,,,,,
30/10/2012,17.00,0.0,,2,,0.2,,2,,,,,
30/10/2012,18.00,-0.1,,2,,0.3,,2,,,,,
30/10/2012,19.00,-0.1,,2,,0.3,,2,,,,,
30/10/2012,20.00,0.0,,2,,0.5,,2,,,,,
30/10/2012,21.00,-0.1,,2,,0.3,,2,,,,,
30/10/2012,22.00,-0.3,,2,,0.3,,2,,,,,
30/10/2012,23.00,-0.1,,2,,0.3,,2,,,,,
31/10/2012,0.00,-0.1,0,2,,0.1,0.3,2,,,#DIV/0!,,
31/10/2012,1.00,-0.1,,2,,0.3,,2,,,,,
31/10/2012,2.00,-0.2,,2,,0.1,,2,,,,,
31/10/2012,3.00,-0.2,,2,,0.3,,2,,,,,
31/10/2012,4.00,-0.1,,2,,0.0,,2,,,,,
31/10/2012,5.00,-0.1,,2,,0.3,,2,,,,,
31/10/2012,6.00,0.0,,2,,0.3,,2,,,,,
31/10/2012,7.00,0.0,,2,,0.3,,2,,,,,
31/10/2012,8.00,0.2,,2,,0.3,,2,,,,,
31/10/2012,9.00,0.4,,2,,0.2,,2,,,,,
31/10/2012,10.00,0.1,,2,,0.3,,2,,,,,
31/10/2012,11.00,0.3,,2,,0.5,,2,,,,,
31/10/2012,12.00,0.2,,2,,0.3,,2,,,,,
31/10/2012,13.00,0.2,,2,,0.3,,2,,,,,
31/10/2012,14.00,0.3,,2,,0.2,,2,,,,,
31/10/2012,15.00,0.1,,2,,0.3,,2,,,,,
31/10/2012,16.00,0.1,,2,,0.3,,2,,,,,
31/10/2012,17.00,0.1,,2,,0.5,,2,,,,,
31/10/2012,18.00,0.3,,2,,0.7,,2,,,,,
31/10/2012,19.00,0.1,,2,,0.8,,2,,,,,
31/10/2012,20.00,0.4,,2,,1.1,,2,,,,,
31/10/2012,21.00,0.4,,2,,1.7,,2,,,,,
31/10/2012,22.00,0.5,,2,,2.1,,2,,,,,
31/10/2012,23.00,-0.1,,2,,2.2,,2,,,,,
01/11/2012,0.00,-0.2,0,2,,1.3,0.6,2,,,#DIV/0!,,
01/11/2012,1.00,-0.3,,2,,1.2,,2,,,,,
01/11/2012,2.00,-0.1,,2,,1.0,,2,,,,,
01/11/2012,3.00,-0.1,,2,,0.7,,2,,,,,
01/11/2012,4.00,-0.3,,2,,0.5,,2,,,,,
01/11/2012,5.00,-0.3,,2,,0.4,,2,,,,,
01/11/2012,6.00,-0.3,,2,,0.5,,2,,,,,
01/11/2012,7.00,0.0,,2,,0.3,,2,,,,,
01/11/2012,8.00,-0.1,,2,,0.4,,2,,,,,
01/11/2012,9.00,0.0,,2,,0.6,,2,,,,,
01/11/2012,10.00,-0.1,,2,,0.5,,2,,,,,
01/11/2012,11.00,-0.1,,2,,0.5,,2,,,,,
01/11/2012,12.00,0.0,,2,,0.6,,2,,,,,
01/11/2012,13.00,0.1,,2,,0.6,,2,,,,,
01/11/2012,14.00,0.0,,2,,1.2,,2,,,,,
01/11/2012,15.00,0.0,,2,,1.1,,2,,,,,
01/11/2012,16.00,-0.1,,2,,0.8,,2,,,,,
01/11/2012,17.00,-0.1,,2,,0.7,,2,,,,,
01/11/2012,18.00,-0.1,,2,,0.6,,2,,,,,
01/11/2012,19.00,-0.1,,2,,0.6,,2,,,,,
01/11/2012,20.00,-0.2,,2,,0.6,,2,,,,,
01/11/2012,21.00,-0.1,,2,,0.6,,2,,,,,
01/11/2012,22.00,-0.1,,2,,0.4,,2,,,,,
01/11/2012,23.00,-0.2,,2,,0.2,,2,,,,,
02/11/2012,0.00,-0.2,-0.1,2,,0.2,0.7,2,,,#DIV/0!,,
02/11/2012,1.00,-0.2,,2,,0.4,,2,,,,,
02/11/2012,2.00,-0.3,,2,,0.2,,2,,,,,
02/11/2012,3.00,-0.2,,2,,0.3,,2,,,,,
02/11/2012,4.00,-0.2,,2,,0.3,,2,,,,,
02/11/2012,5.00,-0.1,,2,,0.2,,2,,,,,
02/11/2012,6.00,-0.1,,2,,0.2,,2,,,,,
02/11/2012,7.00,0.1,,2,,0.2,,2,,,,,
02/11/2012,8.00,0.1,,2,,0.3,,2,,,,,
02/11/2012,9.00,0.9,,2,,0.5,,2,,,,,
02/11/2012,10.00,1.0,,2,,0.4,,2,,,,,
02/11/2012,11.00,0.1,,2,,0.7,,2,,,,,
02/11/2012,12.00,-0.1,,2,,0.9,,2,,,,,
02/11/2012,13.00,-0.1,,2,,0.8,,2,,,,,
02/11/2012,14.00,0.1,,2,,0.7,,2,,,,,
02/11/2012,15.00,-0.1,,2,,0.8,,2,,,,,
02/11/2012,16.00,-0.1,,2,,0.5,,2,,,,,
02/11/2012,17.00,-0.2,,2,,0.7,,2,,,,,
02/11/2012,18.00,0.6,,2,,0.7,,2,,,,,
02/11/2012,19.00,0.7,,2,,1.3,,2,,,,,
02/11/2012,20.00,0.0,,2,,1.7,,2,,,,,
02/11/2012,21.00,-0.2,,2,,0.9,,2,,,,,
02/11/2012,22.00,-0.1,,2,,0.9,,2,,,,,
02/11/2012,23.00,-0.1,,2,,0.9,,2,,,,,
03/11/2012,0.00,-0.1,0.1,2,,0.7,0.6,2,,,#DIV/0!,,
03/11/2012,1.00,-0.2,,2,,0.6,,2,,,,,
03/11/2012,2.00,-0.3,,2,,0.4,,2,,,,,
03/11/2012,3.00,-0.2,,2,,0.4,,2,,,,,
03/11/2012,4.00,-0.2,,2,,0.3,,2,,,,,
03/11/2012,5.00,-0.3,,2,,0.3,,2,,,,,
03/11/2012,6.00,0.1,,2,,0.3,,2,,,,,
03/11/2012,7.00,-0.2,,2,,0.3,,2,,,,,
03/11/2012,8.00,0.0,,2,,0.3,,2,,,,,
03/11/2012,9.00,-0.2,,2,,0.5,,2,,,,,
03/11/2012,10.00,-0.3,,2,,0.5,,2,,,,,
03/11/2012,11.00,-0.1,,2,,0.7,,2,,,,,
03/11/2012,12.00,-0.2,,2,,0.8,,2,,,,,
03/11/2012,13.00,-0.1,,2,,0.9,,2,,,,,
03/11/2012,14.00,-0.2,,2,,0.9,,2,,,,,
03/11/2012,15.00,-0.1,,2,,1.0,,2,,,,,
03/11/2012,16.00,0.2,,2,,0.9,,2,,,,,
03/11/2012,17.00,-0.1,,2,,0.9,,2,,,,,
03/11/2012,18.00,-0.2,,2,,0.7,,2,,,,,
03/11/2012,19.00,0.0,,2,,0.7,,2,,,,,
03/11/2012,20.00,-0.1,,2,,0.7,,2,,,,,
03/11/2012,21.00,-0.1,,2,,0.7,,2,,,,,
03/11/2012,22.00,-0.1,,2,,0.6,,2,,,,,
03/11/2012,23.00,0.1,,2,,0.9,,2,,,,,
04/11/2012,0.00,-0.1,-0.1,2,,0.7,0.6,2,,,#DIV/0!,,
04/11/2012,1.00,-0.1,,2,,0.9,,2,,,,,
04/11/2012,2.00,-0.1,,2,,0.9,,2,,,,,
04/11/2012,3.00,-0.1,,2,,0.9,,2,,,,,
04/11/2012,4.00,0.0,,2,,0.8,,2,,,,,
04/11/2012,5.00,-0.1,,2,,0.9,,2,,,,,
04/11/2012,6.00,-0.1,,2,,0.7,,2,,,,,
04/11/2012,7.00,-0.1,,2,,0.4,,2,,,,,
04/11/2012,8.00,0.0,,2,,0.5,,2,,,,,
04/11/2012,9.00,0.1,,2,,0.4,,2,,,,,
04/11/2012,10.00,0.1,,2,,0.4,,2,,,,,
04/11/2012,11.00,0.0,,2,,0.5,,2,,,,,
04/11/2012,12.00,0.1,,2,,0.6,,2,,,,,
04/11/2012,13.00,0.1,,2,,0.6,,2,,,,,
04/11/2012,14.00,0.0,,2,,0.5,,2,,,,,
04/11/2012,15.00,0.1,,2,,0.6,,2,,,,,
04/11/2012,16.00,0.1,,2,,0.5,,2,,,,,
04/11/2012,17.00,0.2,,2,,0.6,,2,,,,,
04/11/2012,18.00,0.1,,2,,0.4,,2,,,,,
04/11/2012,19.00,0.1,,2,,0.7,,2,,,,,
04/11/2012,20.00,0.0,,2,,0.6,,2,,,,,
04/11/2012,21.00,0.0,,2,,0.5,,2,,,,,
04/11/2012,22.00,0.2,,2,,0.7,,2,,,,,
04/11/2012,23.00,0.2,,2,,0.6,,2,,,,,
05/11/2012,0.00,0.1,0.0,2,,0.5,0.6,2,,,#DIV/0!,,
05/11/2012,1.00,0.2,,2,,0.7,,2,,,,,
05/11/2012,2.00,0.1,,2,,0.4,,2,,,,,
05/11/2012,3.00,0.0,,2,,0.4,,2,,,,,
05/11/2012,4.00,0.0,,2,,0.5,,2,,,,,
05/11/2012,5.00,0.3,,2,,0.5,,2,,,,,
05/11/2012,6.00,0.7,,2,,0.6,,2,,,,,
05/11/2012,7.00,1.3,,2,,0.5,,2,,,,,
05/11/2012,8.00,1.3,,2,,0.9,,2,,,,,
05/11/2012,9.00,0.7,,2,,1.4,,2,,,,,
05/11/2012,10.00,0.6,,2,,1.3,,2,,,,,
05/11/2012,11.00,0.5,,2,,1.2,,2,,,,,
05/11/2012,12.00,0.4,,2,,0.8,,2,,,,,
05/11/2012,13.00,0.2,,2,,0.9,,2,,,,,
05/11/2012,14.00,0.3,,2,,0.6,,2,,,,,
05/11/2012,15.00,0.4,,2,,1.1,,2,,,,,
05/11/2012,16.00,0.6,,2,,1.2,,2,,,,,
05/11/2012,17.00,0.3,,2,,1.1,,2,,,,,
05/11/2012,18.00,0.3,,2,,1.2,,2,,,,,
05/11/2012,19.00,0.3,,2,,1.4,,2,,,,,
05/11/2012,20.00,0.3,,2,,0.8,,2,,,,,
05/11/2012,21.00,0.6,,2,,0.9,,2,,,,,
05/11/2012,22.00,0.3,,2,,0.8,,2,,,,,
05/11/2012,23.00,0.2,,2,,0.6,,2,,,,,
06/11/2012,0.00,0.0,0.4,2,,0.2,0.8,2,,,#DIV/0!,,
06/11/2012,1.00,0.0,,2,,0.7,,2,,,,,
06/11/2012,2.00,0.0,,2,,0.4,,2,,,,,
06/11/2012,3.00,-0.1,,2,,0.6,,2,,,,,
06/11/2012,4.00,0.0,,2,,0.4,,2,,,,,
06/11/2012,5.00,0.0,,2,,0.4,,2,,,,,
06/11/2012,6.00,0.1,,2,,0.6,,2,,,,,
06/11/2012,7.00,0.2,,2,,0.6,,2,,,,,
06/11/2012,8.00,0.4,,2,,0.6,,2,,,,,
06/11/2012,9.00,0.2,,2,,0.5,,2,,,,,
06/11/2012,10.00,0.1,,2,,0.6,,2,,,,,
06/11/2012,11.00,0.2,,2,,0.7,,2,,,,,
06/11/2012,12.00,0.3,,2,,0.5,,2,,,,,
06/11/2012,13.00,0.1,,2,,0.6,,2,,,,,
06/11/2012,14.00,0.2,,2,,0.8,,2,,,,,
06/11/2012,15.00,0.1,,2,,0.6,,2,,,,,
06/11/2012,16.00,2.0,,2,,0.8,,2,,,,,
06/11/2012,17.00,1.0,,2,,1.0,,2,,,,,
06/11/2012,18.00,0.6,,2,,0.7,,2,,,,,
06/11/2012,19.00,0.3,,2,,0.8,,2,,,,,
06/11/2012,20.00,0.5,,2,,0.7,,2,,,,,
06/11/2012,21.00,0.3,,2,,0.5,,2,,,,,
06/11/2012,22.00,0.2,,2,,0.6,,2,,,,,
06/11/2012,23.00,0.3,,2,,0.7,,2,,,,,
07/11/2012,0.00,0.2,0.3,2,,0.4,0.6,2,,,#DIV/0!,,
07/11/2012,1.00,0.3,,2,,0.6,,2,,,,,
07/11/2012,2.00,0.2,,2,,0.6,,2,,,,,
07/11/2012,3.00,0.3,,2,,0.3,,2,,,,,
07/11/2012,4.00,0.2,,2,,0.4,,2,,,,,
07/11/2012,5.00,0.2,,2,,0.3,,2,,,,,
07/11/2012,6.00,0.2,,2,,0.4,,2,,,,,
07/11/2012,7.00,0.5,,2,,0.6,,2,,,,,
07/11/2012,8.00,0.6,,2,,0.6,,2,,,,,
07/11/2012,9.00,0.5,,2,,0.6,,2,,,,,
07/11/2012,10.00,0.7,,2,,0.6,,2,,,,,
07/11/2012,11.00,0.4,,2,,0.5,,2,,,,,
07/11/2012,12.00,0.5,,2,,0.5,,2,,,,,
07/11/2012,13.00,0.5,,2,,0.6,,2,,,,,
07/11/2012,14.00,0.4,,2,,0.6,,2,,,,,
07/11/2012,15.00,0.6,,2,,0.7,,2,,,,,
07/11/2012,16.00,0.4,,2,,0.7,,2,,,,,
07/11/2012,17.00,0.4,,2,,0.5,,2,,,,,
07/11/2012,18.00,0.4,,2,,0.4,,2,,,,,
07/11/2012,19.00,0.3,,2,,0.6,,2,,,,,
07/11/2012,20.00,0.4,,2,,0.6,,2,,,,,
07/11/2012,21.00,0.3,,2,,0.4,,2,,,,,
07/11/2012,22.00,0.3,,2,,0.5,,2,,,,,
07/11/2012,23.00,0.2,,2,,0.6,,2,,,,,
08/11/2012,0.00,0.2,0.4,2,,0.5,0.5,2,,,#DIV/0!,,
08/11/2012,1.00,0.3,,2,,0.2,,2,,,,,
08/11/2012,2.00,0.1,,2,,0.6,,2,,,,,
08/11/2012,3.00,0.1,,2,,0.5,,2,,,,,
08/11/2012,4.00,0.1,,2,,0.4,,2,,,,,
08/11/2012,5.00,0.2,,2,,0.3,,2,,,,,
08/11/2012,6.00,0.2,,2,,0.5,,2,,,,,
08/11/2012,7.00,0.5,,2,,0.2,,2,,,,,
08/11/2012,8.00,0.5,,2,,0.5,,2,,,,,
08/11/2012,9.00,0.4,,2,,0.6,,2,,,,,
08/11/2012,10.00,0.3,,2,,0.6,,2,,,,,
08/11/2012,11.00,0.4,,2,,0.5,,2,,,,,
08/11/2012,12.00,0.4,,2,,0.5,,2,,,,,
08/11/2012,13.00,0.3,,2,,0.6,,2,,,,,
08/11/2012,14.00,0.4,,2,,0.5,,2,,,,,
08/11/2012,15.00,0.4,,2,,0.6,,2,,,,,
08/11/2012,16.00,0.5,,2,,0.6,,2,,,,,
08/11/2012,17.00,0.6,,2,,0.7,,2,,,,,
08/11/2012,18.00,0.6,,2,,0.7,,2,,,,,
08/11/2012,19.00,0.2,,2,,0.9,,2,,,,,
08/11/2012,20.00,0.4,,2,,0.7,,2,,,,,
08/11/2012,21.00,0.3,,2,,0.7,,2,,,,,
08/11/2012,22.00,0.2,,2,,0.6,,2,,,,,
08/11/2012,23.00,0.2,,2,,0.5,,2,,,,,
09/11/2012,0.00,0.3,0.3,2,,0.5,0.5,2,,,#DIV/0!,,
09/11/2012,1.00,0.1,,2,,0.4,,2,,,,,
09/11/2012,2.00,0.1,,2,,0.3,,2,,,,,
09/11/2012,3.00,0.1,,2,,0.3,,2,,,,,
09/11/2012,4.00,0.1,,2,,0.6,,2,,,,,
09/11/2012,5.00,0.1,,2,,0.3,,2,,,,,
09/11/2012,6.00,0.1,,2,,0.3,,2,,,,,
09/11/2012,7.00,0.3,,2,,0.4,,2,,,,,
09/11/2012,8.00,0.3,,2,,0.4,,2,,,,,
09/11/2012,9.00,0.2,,2,,0.4,,2,,,,,
09/11/2012,10.00,0.3,,2,,0.5,,2,,,,,
09/11/2012,11.00,0.4,,2,,0.6,,2,,,,,
09/11/2012,12.00,0.5,,2,,0.6,,2,,,,,
09/11/2012,13.00,0.4,,2,,0.6,,2,,,,,
09/11/2012,14.00,0.2,,2,,0.5,,2,,,,,
09/11/2012,15.00,0.4,,2,,0.4,,2,,,,,
09/11/2012,16.00,0.3,,2,,0.6,,2,,,,,
09/11/2012,17.00,0.3,,2,,0.3,,2,,,,,
09/11/2012,18.00,0.2,,2,,0.6,,2,,,,,
09/11/2012,19.00,0.3,,2,,0.7,,2,,,,,
09/11/2012,20.00,0.1,,2,,0.5,,2,,,,,
09/11/2012,21.00,0.3,,2,,0.3,,2,,,,,
09/11/2012,22.00,0.1,,2,,0.4,,2,,,,,
09/11/2012,23.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,0.00,0.1,0.2,2,,0.4,0.5,2,,,#DIV/0!,,
10/11/2012,1.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,2.00,-0.1,,2,,0.3,,2,,,,,
10/11/2012,3.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,4.00,-0.1,,2,,0.2,,2,,,,,
10/11/2012,5.00,0.0,,2,,0.4,,2,,,,,
10/11/2012,6.00,0.2,,2,,0.3,,2,,,,,
10/11/2012,7.00,0.1,,2,,0.5,,2,,,,,
10/11/2012,8.00,0.1,,2,,0.4,,2,,,,,
10/11/2012,9.00,0.1,,2,,0.2,,2,,,,,
10/11/2012,10.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,11.00,0.2,,2,,0.6,,2,,,,,
10/11/2012,12.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,13.00,0.1,,2,,0.3,,2,,,,,
10/11/2012,14.00,-0.2,,2,,0.5,,2,,,,,
10/11/2012,15.00,0.1,,2,,0.5,,2,,,,,
10/11/2012,16.00,0.1,,2,,0.4,,2,,,,,
10/11/2012,17.00,0.7,,2,,0.5,,2,,,,,
10/11/2012,18.00,0.6,,2,,0.7,,2,,,,,
10/11/2012,19.00,0.4,,2,,1.0,,2,,,,,
10/11/2012,20.00,0.4,,2,,0.5,,2,,,,,
10/11/2012,21.00,0.3,,2,,0.7,,2,,,,,
10/11/2012,22.00,0.2,,2,,0.5,,2,,,,,
10/11/2012,23.00,0.1,,2,,0.6,,2,,,,,
11/11/2012,0.00,0.1,0.1,2,,0.4,0.5,2,,,#DIV/0!,,
11/11/2012,1.00,0.0,,2,,0.3,,2,,,,,
11/11/2012,2.00,0.0,,2,,0.4,,2,,,,,
11/11/2012,3.00,0.0,,2,,0.3,,2,,,,,
11/11/2012,4.00,-0.1,,2,,0.3,,2,,,,,
11/11/2012,5.00,0.1,,2,,0.3,,2,,,,,
11/11/2012,6.00,0.2,,2,,0.1,,2,,,,,
11/11/2012,7.00,0.2,,2,,0.4,,2,,,,,
11/11/2012,8.00,0.1,,2,,0.5,,2,,,,,
11/11/2012,9.00,0.1,,2,,0.4,,2,,,,,
11/11/2012,10.00,0.1,,2,,0.4,,2,,,,,
11/11/2012,11.00,0.0,,2,,0.4,,2,,,,,
11/11/2012,12.00,0.3,,2,,0.4,,2,,,,,
11/11/2012,13.00,0.2,,2,,0.6,,2,,,,,
11/11/2012,14.00,0.2,,2,,0.5,,2,,,,,
11/11/2012,15.00,0.3,,2,,0.4,,2,,,,,
11/11/2012,16.00,0.7,,2,,0.6,,2,,,,,
11/11/2012,17.00,0.5,,2,,0.6,,2,,,,,
11/11/2012,18.00,0.7,,2,,0.9,,2,,,,,
11/11/2012,19.00,0.6,,2,,0.9,,2,,,,,
11/11/2012,20.00,0.4,,2,,0.9,,2,,,,,
11/11/2012,21.00,0.5,,2,,0.6,,2,,,,,
11/11/2012,22.00,0.6,,2,,0.8,,2,,,,,
11/11/2012,23.00,0.3,,2,,0.8,,2,,,,,
12/11/2012,0.00,0.1,0.2,2,,0.5,0.5,2,,,#DIV/0!,,
12/11/2012,1.00,0.2,,2,,0.3,,2,,,,,
12/11/2012,2.00,0.1,,2,,0.5,,2,,,,,
12/11/2012,3.00,0.2,,2,,0.6,,2,,,,,
12/11/2012,4.00,0.2,,2,,0.4,,2,,,,,
12/11/2012,5.00,0.2,,2,,0.6,,2,,,,,
12/11/2012,6.00,1.5,,2,,0.9,,2,,,,,
12/11/2012,7.00,0.4,,2,,1.5,,2,,,,,
12/11/2012,8.00,0.5,,2,,0.8,,2,,,,,
12/11/2012,9.00,0.4,,2,,0.6,,2,,,,,
12/11/2012,10.00,0.2,,2,,0.6,,2,,,,,
12/11/2012,11.00,0.5,,2,,0.7,,2,,,,,
12/11/2012,12.00,0.3,,2,,0.7,,2,,,,,
12/11/2012,13.00,0.3,,2,,0.6,,2,,,,,
12/11/2012,14.00,cal,,0,,0.8,,2,,,,,
12/11/2012,15.00,cal,,0,,1.0,,2,,,,,
12/11/2012,16.00,cal,,0,,0.6,,2,,,,,
12/11/2012,17.00,1.5,,2,,0.6,,2,,,,,
12/11/2012,18.00,no data,,3,,0.6,,2,,,,,
12/11/2012,19.00,no data,,3,,0.7,,2,,,,,
12/11/2012,20.00,no data,,3,,0.6,,2,,,,,
12/11/2012,21.00,no data,,3,,0.6,,2,,,,,
12/11/2012,22.00,no data,,3,,0.4,,2,,,,,
12/11/2012,23.00,no data,,3,,0.6,,2,,,,,
13/11/2012,0.00,no data,0.4,3,,0.6,0.7,2,,,#DIV/0!,,
13/11/2012,1.00,no data,,3,,0.5,,2,,,,,
13/11/2012,2.00,no data,,3,,0.4,,2,,,,,
13/11/2012,3.00,no data,,3,,0.4,,2,,,,,
13/11/2012,4.00,no data,,3,,0.6,,2,,,,,
13/11/2012,5.00,no data,,3,,0.4,,2,,,,,
13/11/2012,6.00,no data,,3,,0.4,,2,,,,,
13/11/2012,7.00,no data,,3,,0.4,,2,,,,,
13/11/2012,8.00,no data,,3,,0.5,,2,,,,,
13/11/2012,9.00,no data,,3,,0.5,,2,,,,,
13/11/2012,10.00,no data,,3,,0.4,,2,,,,,
13/11/2012,11.00,no data,,3,,0.5,,2,,,,,
13/11/2012,12.00,19.8,,2,,0.5,,2,,,,,
13/11/2012,13.00,47.0,,2,,0.5,,2,,,,,
13/11/2012,14.00,52.1,,2,,0.5,,2,,,,,
13/11/2012,15.00,46.1,,2,,CAL,,0,,,,,
13/11/2012,16.00,37.1,,2,,CAL,,0,,,,,
13/11/2012,17.00,33.6,,2,,-0.7,,2,,,,,
13/11/2012,18.00,30.5,,2,,-0.8,,2,,,,,
13/11/2012,19.00,26.9,,2,,-0.8,,2,,,,,
13/11/2012,20.00,24.2,,2,,-0.9,,2,,,,,
13/11/2012,21.00,21.6,,2,,-1.0,,2,,,,,
13/11/2012,22.00,18.7,,2,,-1.0,,2,,,,,
13/11/2012,23.00,17.4,,2,,-1.1,,2,,,,,
14/11/2012,0.00,16.1,31.2,2,,-1.0,0.0,2,,,#DIV/0!,,
14/11/2012,1.00,14.2,,2,,-1.0,,2,,,,,
14/11/2012,2.00,12.4,,2,,-1.3,,2,,,,,
14/11/2012,3.00,10.5,,2,,-1.1,,2,,,,,
14/11/2012,4.00,8.9,,2,,-1.1,,2,,,,,
14/11/2012,5.00,7.8,,2,,-1.3,,2,,,,,
14/11/2012,6.00,7.3,,2,,-1.1,,2,,,,,
14/11/2012,7.00,6.6,,2,,-1.2,,2,,,,,
14/11/2012,8.00,5.1,,2,,-1.2,,2,,,,,
14/11/2012,9.00,4.0,,2,,-1.2,,2,,,,,
14/11/2012,10.00,3.3,,2,,-1.1,,2,,,,,
14/11/2012,11.00,2.4,,2,,-0.9,,2,,,,,
14/11/2012,12.00,1.2,,2,,-1.0,,2,,,,,
14/11/2012,13.00,0.6,,2,,-1.1,,2,,,,,
14/11/2012,14.00,0.0,,2,,-1.0,,2,,,,,
14/11/2012,15.00,-0.7,,2,,-1.1,,2,,,,,
14/11/2012,16.00,-1.2,,2,,-0.9,,2,,,,,
14/11/2012,17.00,no data,,3,,-1.0,,2,,,,,
14/11/2012,18.00,no data,,3,,-0.7,,2,,,,,
14/11/2012,19.00,no data,,3,,-0.7,,2,,,,,
14/11/2012,20.00,no data,,3,,-0.5,,2,,,,,
14/11/2012,21.00,no data,,3,,0.1,,2,,,,,
14/11/2012,22.00,no data,,3,,0.1,,2,,,,,
14/11/2012,23.00,no data,,3,,1.1,,2,,,,,
15/11/2012,0.00,no data,5.8,3,,1.7,-0.8,2,,,#DIV/0!,,
15/11/2012,1.00,no data,,3,,0.7,,2,,,,,
15/11/2012,2.00,no data,,3,,-0.3,,2,,,,,
15/11/2012,3.00,no data,,3,,-0.3,,2,,,,,
15/11/2012,4.00,no data,,3,,-0.1,,2,,,,,
15/11/2012,5.00,no data,,3,,0.3,,2,,,,,
15/11/2012,6.00,no data,,3,,-0.1,,2,,,,,
15/11/2012,7.00,no data,,3,,-0.2,,2,,,,,
15/11/2012,8.00,no data,,3,,1.3,,2,,,,,
15/11/2012,9.00,no data,,3,,2.0,,2,,,,,
15/11/2012,10.00,no data,,3,,0.8,,2,,,,,
15/11/2012,11.00,no data,,3,,-0.3,,2,,,,,
15/11/2012,12.00,no data,,3,,0.1,,2,,,,,
15/11/2012,13.00,no data,,3,,-0.2,,2,,,,,
15/11/2012,14.00,no data,,3,,-0.4,,2,,,,,
15/11/2012,15.00,no data,,3,,-0.3,,2,,,,,
15/11/2012,16.00,no data,,3,,-0.3,,2,,,,,
15/11/2012,17.00,no data,,3,,-0.6,,2,,,,,
15/11/2012,18.00,no data,,3,,-0.4,,2,,,,,
15/11/2012,19.00,no data,,3,,-0.5,,2,,,,,
15/11/2012,20.00,no data,,3,,-0.5,,2,,,,,
15/11/2012,21.00,no data,,3,,-0.6,,2,,,,,
15/11/2012,22.00,no data,,3,,-0.9,,2,,,,,
15/11/2012,23.00,no data,,3,,-0.8,,2,,,,,
16/11/2012,0.00,no data,#DIV/0!,3,,-0.8,0.0,2,,,#DIV/0!,,
16/11/2012,1.00,no data,,3,,-1.1,,2,,,,,
16/11/2012,2.00,no data,,3,,-1.2,,2,,,,,
16/11/2012,3.00,no data,,3,,-1.1,,2,,,,,
16/11/2012,4.00,no data,,3,,-1.2,,2,,,,,
16/11/2012,5.00,no data,,3,,-1.0,,2,,,,,
16/11/2012,6.00,no data,,3,,-0.9,,2,,,,,
16/11/2012,7.00,no data,,3,,-0.7,,2,,,,,
16/11/2012,8.00,no data,,3,,-0.2,,2,,,,,
16/11/2012,9.00,no data,,3,,1.0,,2,,,,,
16/11/2012,10.00,no data,,3,,1.6,,2,,,,,
16/11/2012,11.00,no data,,3,,0.7,,2,,,,,
16/11/2012,12.00,no data,,3,,0.3,,2,,,,,
16/11/2012,13.00,no data,,3,,-0.4,,2,,,,,
16/11/2012,14.00,no data,,3,,-0.3,,2,,,,,
16/11/2012,15.00,no data,,3,,-0.5,,2,,,,,
16/11/2012,16.00,no data,,3,,-0.5,,2,,,,,
